Feature ID	Taxon	Confidence
66506e89b2008e095ad5a0bba039d355	d__Bacteria; p__Firmicutes; c__Clostridia; o__Oscillospirales; f__Ruminococcaceae; g__Subdoligranulum	0.8597808607250059
64b75473aff451e76e946c655fcbb361	d__Bacteria; p__Firmicutes; c__Clostridia; o__Oscillospirales; f__Ruminococcaceae; g__Fournierella	0.8140277632012465
f1efe3e400ca4d4a688d0c35e79ce618	d__Bacteria; p__Chloroflexi; c__Anaerolineae; o__RBG-13-54-9; f__RBG-13-54-9; g__RBG-13-54-9	0.9977817347526367
167e39aebe5850146361a1768ab080fe	d__Bacteria; p__Firmicutes; c__Clostridia; o__Oscillospirales; f__Ruminococcaceae; g__Faecalibacterium	0.9960928807587954
405c65fe6955e3f5859d069c5243eeb3	Unassigned	0.4997135253296351
88a6ca997bcc73df742c14bbd223c095	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rickettsiales; f__Mitochondria; g__Mitochondria	0.8651518511945785
3e1801ddd07dca788075e7612cd79c54	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rickettsiales; f__Mitochondria; g__Mitochondria	0.8920848690180978
e6562108950fa9f08fa8ad491130f4e8	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Bacteroidales; f__Prevotellaceae; g__Prevotella	0.9351694001247021
8352c2a241e2cb7d9bdf5db2e8976d49	Unassigned	0.359526901588472
3ce5fef85178a01d6cb47f1e3811505e	d__Bacteria	0.9357923515213411
7ef215927a8009b5b8ace411dc249643	d__Bacteria; p__Planctomycetota; c__Planctomycetes; o__Planctomycetales; f__uncultured; g__uncultured; s__uncultured_Planctomycetales	0.8716106814414899
a7c5cb1f15a9e0b0d315eca04a6d0d27	Unassigned	0.22265927092293558
c4f42a97cfc21058306ac7d80c989a93	d__Bacteria; p__Planctomycetota; c__Planctomycetes; o__Pirellulales; f__Pirellulaceae; g__Pirellula; s__uncultured_Planctomycetales	0.9619284200794339
49c65c80dabc84a1ea03b08dc9bca4a1	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Bacteroidales; f__Prevotellaceae; g__Alloprevotella	0.9853297866707227
7ab8ccd977832a7f832a1e360cca2beb	d__Bacteria; p__Firmicutes; c__Bacilli; o__Staphylococcales; f__Staphylococcaceae	0.8075407954947204
f7f20bf8d8ba7bed0f0b18cb16c6cca1	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rickettsiales; f__Mitochondria; g__Mitochondria; s__Rhynchosporium_secalis	0.971153999636099
33b54d2d07bdd0ca2c76500400291feb	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rickettsiales; f__Mitochondria; g__Mitochondria	0.9999999065996943
94e5f6295822468a0cacb1f0390f5961	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rickettsiales; f__Mitochondria; g__Mitochondria	0.9999999470962981
04474bf544c35229201f3949eb0ca4f3	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rickettsiales; f__Mitochondria; g__Mitochondria	0.9999734088115328
3dd4c0a7efa0f9892205cf30197b30b8	d__Bacteria	0.9524528564120222
b8056db1103fe6e6fc266811a7eb8163	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rickettsiales; f__Mitochondria; g__Mitochondria	0.9999999997498665
d6240024c1b0f7ddeb99161aa5383760	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rickettsiales; f__Mitochondria; g__Mitochondria	0.9999999989504509
f5e826da3a5868f5dcd3e573610df3e0	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rickettsiales; f__Mitochondria; g__Mitochondria	0.999999999262887
66714574c32dfa31fa30326cf5e2bd0a	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rickettsiales; f__Mitochondria; g__Mitochondria	0.9999999997044475
82490be768862a08c86c54dc6c2f9005	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rickettsiales; f__Mitochondria; g__Mitochondria	0.9999999994611939
2830f3af8576eef63c15f5fc6718f8f7	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rickettsiales; f__Mitochondria; g__Mitochondria	0.9999999956317972
d6d8e3d96d855d9fbec5d0aa6e1b1d59	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rickettsiales; f__Mitochondria; g__Mitochondria	0.9999977608143465
b954ba5a77290aca676e317087e9c731	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rickettsiales; f__Mitochondria; g__Mitochondria	0.9999999989611119
76af13e6fe8cc2cbe2e0e243152f2f98	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rickettsiales; f__Mitochondria; g__Mitochondria	0.999999985500628
548da5aed95cf455bd8b25e4f9617440	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rickettsiales; f__Mitochondria; g__Mitochondria	0.9999999997407174
e1018462f36dffdf66ee326a25517f93	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rickettsiales; f__Mitochondria; g__Mitochondria	0.9999999994497628
4ecd82013725f2346a239fd2b21f03f8	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rickettsiales; f__Mitochondria; g__Mitochondria	0.9999999988657057
b7ce1497a49589ed13b787e46f362f58	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rickettsiales; f__Mitochondria; g__Mitochondria	0.9999999988887331
04b9635529416aee9ef7e685668134d6	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rickettsiales; f__Mitochondria; g__Mitochondria; s__Botryosphaeria_dothidea	0.9962134179066818
43074749f9cf1732ced2da65347fef52	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rickettsiales; f__Mitochondria; g__Mitochondria	0.9774575868744709
11d67c0efc5b7a0ce25c09e1c7b2090f	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rickettsiales; f__Mitochondria; g__Mitochondria; s__Botryosphaeria_dothidea	0.8620119067490294
78c56328ff7e70e33e0137a6930084a9	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rickettsiales; f__Mitochondria; g__Mitochondria; s__Botryosphaeria_dothidea	0.9706038604624145
eac6f753c021e1291d60b5d684c2c58a	d__Bacteria	0.9274484940451431
890e1070b88f4c03503183274d3ed56f	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rickettsiales; f__Mitochondria; g__Mitochondria	0.9404504100629302
63a49eb3e183480655ffde6929f72538	d__Bacteria	0.8493060396194085
